CreateDate,Account,CustomerID,CustomerType,AccountNumber,Billing Address,Service Address,ServiceType,RatePlan,AccountStatus
2021-01-06,104490,4014,Commercial,COMM-104490,7241 CedarAve  LakeHamhill  Texas USA,7669 StoneDr WestBrookmont Ontario Canada ,Electric,variable-rate,Active
2021-04-12,105227,4651,Commercial,COMM-105227,763 SunPl  PRvygqmont  Texas USA,7669 StoneDr WestBrookmont Ontario Canada ,Gas,time-of-use,Active
2019-12-17,104633,4136,Residential,RESI-104633,7630 CedarBlvd  UXzfsehill  Texas USA,7669 StoneRd Southbridge Texas USA ,Gas,fixed-rate,Suspended
2022-06-25,102190,1945,Small Commercial,SMALLCOMM-102190,7631 StoneRd  Grandport  Massachusetts USA,767 RiverLn GreenPointland Saskatchewan Canada ,Gas,fixed-rate,Active
2020-06-20,101485,1327,Residential,RESI-101485,7634 GreenRd  RiverPointdale  Michigan USA,767 RiverTerrace Greenhaven Texas USA ,Electric,time-of-use,Active
2019-11-15,100291,264,Commercial,COMM-100291,7635 ParkBlvd  RoseLeydale  Illinois USA,767 RiverTerrace Greenhaven Texas USA ,Electric,variable-rate,Active
2022-07-11,102626,2341,Commercial,COMM-102626,2676 RiverRd  SMhdwfnxzville  New York USA,7671 LakeRd Lakehaven Texas USA ,Electric,variable-rate,Active
2023-03-17,105327,4739,Residential,RESI-105327,7637 GreenTerrace  Roseford  Texas USA,7673 HillPl NewHavendale Indiana USA ,Electric,fixed-rate,Active
2025-06-16,103136,2793,Small Commercial,SMALLCOMM-103136,7637 PineSt  FairBrookmouth  Texas USA,7676 CedarPl OQswatford Saskatchewan Canada ,Water,variable-rate,Suspended
2022-10-11,102637,2352,Commercial,COMM-102637,764 QueenPl  NewLeyside  Texas USA,7678 PineLn GOzfpirhaven California USA ,Gas,time-of-use,Active
2023-11-01,101433,1281,Residential,RESI-101433,7642 GrandWay  PortLeyville  Saskatchewan Canada,7679 GreenCourt NorthGateside Texas USA ,Electric,time-of-use,Active
2022-03-17,103318,2960,Commercial,COMM-103318,7651 KingBlvd  BrightGateport  Indiana USA,7680 Elm St Toronto Pennsylvania USA,Electric,variable-rate,Active
2021-07-03,102502,2227,Residential,RESI-102502,7654 ElmSt  Greenside  Alberta Canada,7680 KingRd RNfhxdbury Massachusetts USA ,Water,time-of-use,Inactive
2022-04-17,103828,3423,Residential,RESI-103828,7654 LakeCourt  KFbvxhkdyside  Texas USA,7681 KingPl Clearbury Indiana USA ,Gas,time-of-use,Active
2024-04-10,104211,3765,Small Commercial,SMALLCOMM-104211,7657 RiverAve  Newhill  Texas USA,7683 MapleBlvd JXmtymont Indiana USA ,Gas,fixed-rate,Suspended
2023-02-02,101740,1545,Small Commercial,SMALLCOMM-101740,7658 LakeSt  BYyhjmouth  Texas USA,7683 MapleBlvd JXmtymont Indiana USA ,Electric,time-of-use,Active
2021-07-19,103411,3043,Commercial,COMM-103411,7659 HillRd  TPqikyaihaven  Texas USA,7683 RiverTerrace OakBrookburg Delaware USA ,Electric,fixed-rate,Active
2023-06-16,104846,4314,Small Commercial,SMALLCOMM-104846,7659 OakAve  ZRytflyxqfield  Texas USA,7689 GreenCourt TMptyibridge California USA ,Electric,fixed-rate,Active
2023-07-10,100801,717,Small Commercial,SMALLCOMM-100801,7659 PineAve  Silverhaven  Texas USA,7690 HillSt Grandland Ontario Canada ,Electric,variable-rate,Active
2025-09-11,104955,4414,Small Commercial,SMALLCOMM-104955,7659 PineLn  MountValeborough  Texas USA,7690 LakeAve RoseHamford Texas USA ,Gas,time-of-use,Inactive
2024-12-23,102608,2325,Residential,RESI-102608,7664 GreenBlvd  JGeljlmont  Texas USA,7692 QueenCourt YVzjkxwdhill British Columbia Canada,Gas,time-of-use,Active
2020-08-16,105415,4824,Residential,RESI-105415,7664 GreenDr  ClearBrookmouth  Texas USA,7693 PineAve Stonewood Texas USA ,Electric,variable-rate,Active
2022-09-26,105271,4690,Commercial,COMM-105271,7668 RiverWay  Grandford  California USA,7695 ElmBlvd Fortfield Texas USA ,Electric,variable-rate,Inactive
2025-05-04,102089,1858,Residential,RESI-102089,7669 StoneDr  WestBrookmont  Ontario Canada,7695 SunTerrace ELicbland Texas USA ,Gas,fixed-rate,Active
2019-12-03,105984,1858,Residential,RESI-105984,7669 StoneDr  WestBrookmont  Ontario Canada,7698 SilverWay Newland Texas USA ,Electric,variable-rate,Active
2022-08-22,103375,3010,Residential,RESI-103375,7669 StoneRd  Southbridge  Texas USA,770 GreenBlvd RiverBridgehaven Alberta Canada ,Electric,fixed-rate,Active
2019-05-24,103482,3110,Small Commercial,SMALLCOMM-103482,767 RiverLn  GreenPointland  Saskatchewan Canada,770 SunBlvd Brightfield New Jersey USA,Gas,fixed-rate,Inactive
2020-08-17,100066,59,Residential,RESI-100066,767 RiverTerrace  Greenhaven  Texas USA,7700 OakRd SilverHambridge Texas USA ,Electric,fixed-rate,Active
2021-11-10,100663,594,Commercial,COMM-100663,7759 OakBlvd  Pinebridge  Texas USA,7700 ParkPl Greenhaven Texas USA ,Electric,variable-rate,Suspended
2020-02-27,103255,2900,Residential,RESI-103255,7671 LakeRd  Lakehaven  Texas USA,7702 SunLn PineBridgewood Quebec Canada ,Gas,time-of-use,Inactive
2019-02-28,104699,4191,Residential,RESI-104699,7673 HillPl  NewHavendale  Indiana USA,7707 PineSt AZkdhjobshaven Texas USA ,Electric,time-of-use,Active
2022-08-28,103131,2788,Small Commercial,SMALLCOMM-103131,7676 CedarPl  OQswatford  Saskatchewan Canada,7707 SilverWay XKaygqwbury Texas USA ,Electric,time-of-use,Active
2025-06-19,100712,639,Residential,RESI-100712,7678 PineLn  GOzfpirhaven  California USA,771 CedarTerrace Southbury Texas USA ,Electric,variable-rate,Active
2020-05-29,104596,4105,Residential,RESI-104596,7679 GreenCourt  NorthGateside  Texas USA,771 CedarTerrace Southbury Texas USA ,Gas,variable-rate,Active
2025-05-13,102938,2622,Commercial,COMM-102938,8531 CedarRd  BrightMorefield  Maryland USA,7712 LakePl Westmouth Texas USA ,Electric,fixed-rate,Inactive
2020-06-29,101502,1344,Small Commercial,SMALLCOMM-101502,7680 KingRd  RNfhxdbury  Massachusetts USA,7713 GreenDr Lakemouth Illinois USA ,Electric,time-of-use,Active
2022-03-20,105572,4969,Residential,RESI-105572,7681 KingPl  Clearbury  Indiana USA,7713 ParkTerrace WMstfkburg New York USA,Gas,variable-rate,Suspended
2024-06-24,100146,132,Residential,RESI-100146,7683 MapleBlvd  JXmtymont  Indiana USA,7715 HillBlvd GreenWickdale Texas USA ,Electric,time-of-use,Active
2022-08-23,101352,1210,Commercial,COMM-101352,8611 ParkRd  PortWickdale  Texas USA,7715 KingLn RNfhxdbury Massachusetts USA ,Electric,time-of-use,Active
2019-04-26,101847,1639,Residential,RESI-101847,7683 RiverTerrace  OakBrookburg  Delaware USA,7718 SilverBlvd RiverWickridge Texas USA ,Electric,time-of-use,Active
2024-10-17,103742,3345,Residential,RESI-103742,7689 GreenCourt  TMptyibridge  California USA,7721 KingLn Westcrest Ohio USA ,Electric,variable-rate,Inactive
2019-05-20,105522,4921,Residential,RESI-105522,7690 HillSt  Grandland  Ontario Canada,7723 KingRd IAobrfkhill Texas USA ,Gas,variable-rate,Active
2024-06-27,102481,2206,Commercial,COMM-102481,7690 LakeAve  RoseHamford  Texas USA,7725 KingLn OEureburg California USA ,Electric,variable-rate,Active
2024-07-29,105355,4766,Residential,RESI-105355,7692 QueenCourt  YVzjkxwdhill  British Columbia Canada,7725 SunPl Eastbury Massachusetts USA ,Electric,fixed-rate,Inactive
2019-11-19,104472,4001,Small Commercial,SMALLCOMM-104472,7693 PineAve  Stonewood  Texas USA,7726 SunSt Southborough Texas USA ,Water,time-of-use,Active
2025-02-27,102179,1936,Residential,RESI-102179,7695 ElmBlvd  Fortfield  Texas USA,7727 MapleDr RiverPointdale Michigan USA ,Gas,time-of-use,Suspended
2019-07-12,105392,4801,Small Commercial,SMALLCOMM-105392,7695 SunTerrace  ELicbland  Texas USA,7731 ParkSt VKpyvford Texas USA ,Gas,time-of-use,Suspended
2022-10-13,104457,3986,Small Commercial,SMALLCOMM-104457,7698 SilverWay  Newland  Texas USA,7733 KingDr ClearBridgeborough Texas USA ,Gas,variable-rate,Active
2022-01-12,102908,2595,Small Commercial,SMALLCOMM-102908,770 GreenBlvd  RiverBridgehaven  Alberta Canada,7733 RiverWay BDxvrykburg Delaware USA ,Electric,variable-rate,Active
2023-08-26,103143,2799,Residential,RESI-103143,770 SunBlvd  Brightfield  New Jersey USA,7737 KingWay LArkrbftdland Texas USA ,Gas,fixed-rate,Active
2021-02-03,105602,4995,Residential,RESI-105602,7700 OakRd  SilverHambridge  Texas USA,7738 QueenBlvd SouthValeside British Columbia Canada,Electric,fixed-rate,Inactive
2022-03-01,104770,4246,Residential,RESI-104770,7700 ParkPl  Greenhaven  Texas USA,774 ElmWay NewGateford Texas USA ,Gas,fixed-rate,Active
2019-11-14,100131,118,Residential,RESI-100131,7702 SunLn  PineBridgewood  Quebec Canada,774 RiverTerrace XSbjfedale Manitoba Canada ,Electric,fixed-rate,Closed
2019-05-06,101869,1659,Residential,RESI-101869,7707 PineSt  AZkdhjobshaven  Texas USA,7741 CedarLn Mountbury Texas USA ,Gas,time-of-use,Inactive
2023-11-17,100977,877,Residential,RESI-100977,7707 SilverWay  XKaygqwbury  Texas USA,7741 RiverLn ZBlgjford Massachusetts USA ,Electric,fixed-rate,Active
2025-05-27,100562,500,Commercial,COMM-100562,771 CedarTerrace  Southbury  Texas USA,7742 ParkLn WestWickburg British Columbia Canada,Electric,time-of-use,Inactive
2021-05-27,105052,4500,Commercial,COMM-105052,839 QueenSt  NorthSoncrest  New York USA,7744 ElmBlvd EastSonwood Manitoba Canada ,Electric,time-of-use,Active
2020-03-22,105256,4676,Residential,RESI-105256,7712 LakePl  Westmouth  Texas USA,7744 ElmLn PortLeyridge Texas USA ,Water,time-of-use,Active
2019-11-01,103887,3477,Residential,RESI-103887,7713 GreenDr  Lakemouth  Illinois USA,7744 ElmLn PortLeyridge Texas USA ,Electric,fixed-rate,Closed
2023-10-20,100911,816,Residential,RESI-100911,7713 ParkTerrace  WMstfkburg  New York USA,7746 SunPl Stoneford Indiana USA ,Gas,time-of-use,Active
2024-08-22,102272,2018,Small Commercial,SMALLCOMM-102272,7715 HillBlvd  GreenWickdale  Texas USA,775 ElmRd UEgsjxcewood Texas USA ,Electric,variable-rate,Active
2019-04-18,103928,3513,Small Commercial,SMALLCOMM-103928,7715 KingLn  RNfhxdbury  Massachusetts USA,775 ElmRd UEgsjxcewood Texas USA ,Electric,time-of-use,Inactive
2020-01-04,101826,1623,Commercial,COMM-101826,7718 SilverBlvd  RiverWickridge  Texas USA,7750 MapleWay Southmouth Delaware USA ,Electric,variable-rate,Active
2020-06-13,101339,1198,Residential,RESI-101339,7721 KingLn  Westcrest  Ohio USA,7751 LakeLn Fortridge Quebec Canada ,Electric,variable-rate,Active
2023-02-11,101748,1553,Residential,RESI-101748,7723 KingRd  IAobrfkhill  Texas USA,7753 GreenRd FortLeyview Texas USA ,Gas,fixed-rate,Active
2023-01-15,104658,4158,Residential,RESI-104658,7725 KingLn  OEureburg  California USA,7753 GreenRd FortLeyview Texas USA ,Gas,time-of-use,Active
2019-12-18,103500,3128,Residential,RESI-103500,7725 SunPl  Eastbury  Massachusetts USA,7753 GreenRd FortLeyview Texas USA ,Electric,time-of-use,Active
2020-05-20,101583,1412,Residential,RESI-101583,7726 SunSt  Southborough  Texas USA,7754 GrandLn PDvjaliwood Texas USA ,Water,time-of-use,Suspended
2020-10-26,104691,4184,Small Commercial,SMALLCOMM-104691,7727 MapleDr  RiverPointdale  Michigan USA,7755 StoneRd GrandValeford Ohio USA ,Gas,fixed-rate,Active
2019-10-12,104469,3998,Residential,RESI-104469,7731 ParkSt  VKpyvford  Texas USA,7756 QueenPl Pinedale Texas USA ,Gas,fixed-rate,Active
2025-02-09,101681,1495,Residential,RESI-101681,7733 KingDr  ClearBridgeborough  Texas USA,7759 OakBlvd Pinebridge Texas USA ,Gas,variable-rate,Active
2020-09-28,102296,2040,Residential,RESI-102296,7733 RiverWay  BDxvrykburg  Delaware USA,7760 PineBlvd Grandhaven California USA ,Electric,time-of-use,Active
2023-07-02,102477,2202,Residential,RESI-102477,7737 KingWay  LArkrbftdland  Texas USA,7762 HillRd SilverValemont Illinois USA ,Electric,variable-rate,Active
2023-09-12,103612,3228,Residential,RESI-103612,7738 QueenBlvd  SouthValeside  British Columbia Canada,7765 CedarTerrace Clearland Texas USA ,Electric,time-of-use,Active
2019-03-13,102863,2552,Residential,RESI-102863,774 ElmWay  NewGateford  Texas USA,7765 GreenLn Oakton Texas USA ,Electric,time-of-use,Active
2020-12-06,104651,4153,Small Commercial,SMALLCOMM-104651,774 RiverTerrace  XSbjfedale  Manitoba Canada,7769 KingWay YIuphuwrcrest Texas USA ,Gas,fixed-rate,Suspended
2024-08-05,105577,4974,Residential,RESI-105577,7741 CedarLn  Mountbury  Texas USA,7769 RiverDr Mountwood Texas USA ,Gas,fixed-rate,Active
2023-03-15,103547,3174,Residential,RESI-103547,7741 RiverLn  ZBlgjford  Massachusetts USA,777 ElmAve AVoyxupside New York USA,Electric,time-of-use,Closed
2019-10-04,101834,1628,Residential,RESI-101834,7742 ParkLn  WestWickburg  British Columbia Canada,7770 SilverRd EastHavenborough Texas USA ,Gas,variable-rate,Active
2024-01-09,105215,4639,Commercial,COMM-105215,7744 ElmBlvd  EastSonwood  Manitoba Canada,7771 StoneLn BGzoouton Texas USA ,Electric,variable-rate,Inactive
2025-05-09,100607,541,Residential,RESI-100607,7744 ElmLn  PortLeyridge  Texas USA,7776 MapleWay RiverHavenridge Texas USA ,Gas,fixed-rate,Active
2021-11-03,105508,4910,Commercial,COMM-105508,6480 KingAve  Newfield  Texas USA,7779 HillWay Clearland Delaware USA ,Electric,fixed-rate,Suspended
2021-02-08,102759,2459,Small Commercial,SMALLCOMM-102759,7746 SunPl  Stoneford  Indiana USA,778 SilverTerrace CCyaugton Texas USA ,Electric,fixed-rate,Active
2023-09-18,103404,3036,Residential,RESI-103404,775 ElmRd  UEgsjxcewood  Texas USA,7788 CedarLn ClearSonfield New Jersey USA,Electric,variable-rate,Active
2020-01-03,106130,3036,Residential,RESI-106130,775 ElmRd  UEgsjxcewood  Texas USA,7788 ParkDr SilverHavenbridge Texas USA ,Electric,fixed-rate,Active
2020-06-29,100835,747,Commercial,COMM-100835,7750 MapleWay  Southmouth  Delaware USA,7788 SilverTerrace Northfield Massachusetts USA ,Gas,variable-rate,Active
2025-06-06,102087,1856,Small Commercial,SMALLCOMM-102087,7751 LakeLn  Fortridge  Quebec Canada,7789 MapleBlvd RoseValeland Maryland USA ,Electric,variable-rate,Inactive
2019-11-05,106092,4272,Residential,RESI-106092,7753 GreenRd  FortLeyview  Texas USA,7789 OakPl Portwood Texas USA ,Electric,fixed-rate,Active
2023-08-17,104800,4272,Residential,RESI-104800,7753 GreenRd  FortLeyview  Texas USA,779 GrandWay Pineport Indiana USA ,Electric,time-of-use,Active
2025-07-03,100287,261,Commercial,COMM-100287,8452 GreenAve  MAlqaton  Indiana USA,7794 HillTerrace OZsdnxlfland Pennsylvania USA ,Electric,time-of-use,Suspended
2020-09-15,102225,1974,Small Commercial,SMALLCOMM-102225,7754 GrandLn  PDvjaliwood  Texas USA,7794 Queen St Houston Illinois USA,Electric,variable-rate,Active
2020-01-10,103550,3177,Commercial,COMM-103550,7755 StoneRd  GrandValeford  Ohio USA,7794 QueenLn KJgjmwhill British Columbia Canada,Gas,fixed-rate,Inactive
2019-06-18,104796,4270,Small Commercial,SMALLCOMM-104796,7756 QueenPl  Pinedale  Texas USA,7795 PinePl StoneHamview Texas USA ,Electric,fixed-rate,Inactive
2019-11-26,100662,594,Commercial,COMM-100662,7759 OakBlvd  Pinebridge  Texas USA,780 QueenDr ZCnapland Texas USA ,Electric,time-of-use,Active
2023-01-02,104977,4435,Residential,RESI-104977,7760 PineBlvd  Grandhaven  California USA,7800 SunSt EastHavenridge Massachusetts USA ,Electric,fixed-rate,Active
2022-11-27,105311,4724,Residential,RESI-105311,7762 HillRd  SilverValemont  Illinois USA,7800 SunSt EastHavenridge Massachusetts USA ,Gas,fixed-rate,Active
2019-12-08,101069,959,Residential,RESI-101069,7765 CedarTerrace  Clearland  Texas USA,7804 GrandCourt SGcnsridge British Columbia Canada,Water,fixed-rate,Active
2022-08-25,103249,2894,Residential,RESI-103249,7765 GreenLn  Oakton  Texas USA,7806 CedarRd NewWickton Texas USA ,Electric,variable-rate,Active
2025-07-17,102108,1872,Small Commercial,SMALLCOMM-102108,7769 KingWay  YIuphuwrcrest  Texas USA,7808 ElmRd Fortbridge Indiana USA ,Gas,fixed-rate,Active
2023-10-27,101741,1546,Commercial,COMM-101741,7769 RiverDr  Mountwood  Texas USA,781 GrandCourt SilverHavenbridge Texas USA ,Electric,fixed-rate,Suspended
2019-02-12,103146,2802,Residential,RESI-103146,777 ElmAve  AVoyxupside  New York USA,781 KingDr BrightBrookfield Ontario Canada ,Gas,time-of-use,Active
2019-03-16,102341,2078,Residential,RESI-102341,7770 SilverRd  EastHavenborough  Texas USA,7812 GrandLn Westmouth Texas USA ,Electric,variable-rate,Suspended
2023-08-03,101576,1407,Residential,RESI-101576,7771 StoneLn  BGzoouton  Texas USA,7812 KingTerrace Newbury Manitoba Canada ,Water,variable-rate,Active
2021-07-31,103398,3030,Residential,RESI-103398,7776 MapleWay  RiverHavenridge  Texas USA,7814 PineCourt LakeValeview Manitoba Canada ,Gas,variable-rate,Active
2021-10-12,101360,1218,Small Commercial,SMALLCOMM-101360,7779 HillWay  Clearland  Delaware USA,7817 CedarLn Pinebridge Massachusetts USA ,Electric,fixed-rate,Inactive
2021-07-24,103349,2985,Residential,RESI-103349,778 SilverTerrace  CCyaugton  Texas USA,7820 ParkBlvd RTnksfcmont Texas USA ,Water,fixed-rate,Inactive
2019-07-15,101199,1075,Small Commercial,SMALLCOMM-101199,7788 CedarLn  ClearSonfield  New Jersey USA,7821 CedarDr ZXqzayiromouth New Jersey USA,Electric,variable-rate,Active
2023-08-05,104657,4157,Residential,RESI-104657,7788 ParkDr  SilverHavenbridge  Texas USA,7821 PineTerrace NOoxnnkbridge Texas USA ,Electric,variable-rate,Inactive
2019-11-19,102129,1891,Small Commercial,SMALLCOMM-102129,7788 SilverTerrace  Northfield  Massachusetts USA,7822 SilverRd PineGateford Delaware USA ,Electric,variable-rate,Active
2020-06-15,103555,3181,Residential,RESI-103555,7789 MapleBlvd  RoseValeland  Maryland USA,7824 ParkRd XMvgnnvnbury Pennsylvania USA ,Gas,time-of-use,Active
2023-01-13,103651,3262,Residential,RESI-103651,7789 OakPl  Portwood  Texas USA,7824 PineTerrace BrightBridgeridge Texas USA ,Electric,variable-rate,Active
2019-12-11,105319,4732,Residential,RESI-105319,779 GrandWay  Pineport  Indiana USA,7826 ElmBlvd Fortland Quebec Canada ,Gas,time-of-use,Active
2023-11-12,102618,2335,Residential,RESI-102618,7794 HillTerrace  OZsdnxlfland  Pennsylvania USA,7828 ParkSt RiverLeyborough Massachusetts USA ,Gas,fixed-rate,Active
2022-08-31,102102,1867,Commercial,COMM-102102,6663 ParkRd  SilverSonton  New Jersey USA,7831 SunLn SPcuqahxhaven Illinois USA ,Electric,time-of-use,Active
2023-03-09,102811,2507,Residential,RESI-102811,7794 QueenLn  KJgjmwhill  British Columbia Canada,7834 GreenLn FFugquageburg Ohio USA ,Water,time-of-use,Closed
2023-05-28,103167,2820,Small Commercial,SMALLCOMM-103167,7795 PinePl  StoneHamview  Texas USA,7835 OakPl NGmkawood New Jersey USA,Electric,fixed-rate,Active
2023-03-17,102734,2437,Residential,RESI-102734,780 QueenDr  ZCnapland  Texas USA,7839 QueenBlvd Riverdale Delaware USA ,Electric,variable-rate,Active
2025-03-11,100337,304,Residential,RESI-100337,7800 SunSt  EastHavenridge  Massachusetts USA,784 OakRd LThvxobford Texas USA ,Electric,time-of-use,Active
2025-08-06,103032,2704,Commercial,COMM-103032,471 SilverBlvd  RoseMorefield  Texas USA,7841 MapleTerrace BrightBridgeridge Texas USA ,Electric,time-of-use,Active
2020-02-10,101164,1044,Residential,RESI-101164,7804 GrandCourt  SGcnsridge  British Columbia Canada,7842 CedarTerrace Portland Ohio USA ,Water,time-of-use,Active
2023-10-29,102457,2183,Residential,RESI-102457,7806 CedarRd  NewWickton  Texas USA,7844 GreenCourt SilverMorebridge Ontario Canada ,Gas,fixed-rate,Active
2023-09-25,100880,788,Residential,RESI-100880,7808 ElmRd  Fortbridge  Indiana USA,7845 QueenBlvd NewWickside Quebec Canada ,Electric,fixed-rate,Active
2023-03-03,103480,3108,Residential,RESI-103480,781 GrandCourt  SilverHavenbridge  Texas USA,7846 CedarTerrace DNybuwnlville Texas USA ,Electric,fixed-rate,Suspended
2020-11-13,101493,1335,Residential,RESI-101493,781 KingDr  BrightBrookfield  Ontario Canada,7846 PineLn XZuxzqside Pennsylvania USA ,Electric,time-of-use,Suspended
2020-09-03,101507,1349,Residential,RESI-101507,7812 GrandLn  Westmouth  Texas USA,7848 PineTerrace Eastford Texas USA ,Water,time-of-use,Active
2022-10-31,103956,3540,Residential,RESI-103956,7812 KingTerrace  Newbury  Manitoba Canada,7848 SunAve Lakehaven Texas USA ,Electric,fixed-rate,Active
2024-12-29,104155,3715,Residential,RESI-104155,7814 PineCourt  LakeValeview  Manitoba Canada,785 ElmLn RFsjuluurhill Massachusetts USA ,Electric,fixed-rate,Active
